route_id,latitude,longitude,speed,timestamp,id,direction,agency_name,agency_id,route_short_name,tip_id,trip_headsign
1572,-34.64807,-58.60862,0,1683659502,1823,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107137-1,a Liniers
1568,-34.68987,-58.6888542,0,1683659502,1826,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,253A,106840-1,a LIBERTAD
1571,-34.65271,-58.6425858,0.555555,1683659502,1834,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107027-1,a B° Nuevo
1571,-34.66056,-58.6670341,5.833333,1683659502,1835,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107028-1,a B° Nuevo
1571,-34.64085,-58.56544,7.222222,1683659502,1836,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107029-1,a B° Nuevo
1569,-34.66122,-58.6649857,3.611111,1683659502,1838,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,106895-1,a LIBERTAD
1570,-34.67139,-58.66386,3.055555,1683659502,1842,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,106949-1,a Est. CASTELAR
1569,-34.68451,-58.66216,3.055555,1683659502,1849,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,106895-1,a LIBERTAD
1572,-34.64191,-58.5651855,3.611111,1683659502,1853,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107136-1,a Liniers
1572,-34.70588,-58.67087,0,1683659502,1856,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107142-1,a Liniers
1571,-34.64827,-58.6098747,4.722222,1683659502,1861,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107028-1,a B° Nuevo
1567,-34.65773,-58.6405,8.333333,1683659502,1865,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,253A,106786-1,a Liniers
1821,-34.70181,-58.27396,22.7777767,1683659508,1878,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,123414-1,a Constitución
1822,-34.62027,-58.3682747,0,1683659502,1881,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123499-1,C - Alpino
904,-34.82676,-58.1822,1.111111,1683659504,1898,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,61918-1,L (Roja) Alpargatas
913,-34.73003,-58.28232,0,1683659504,1899,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,62623-1,L (Roja) Correo Central
1066,-34.73059,-58.2548943,3.611111,1683659504,1920,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ANT,72046-1,A - a Quilmes x Ant. Argentina
1058,-34.76321,-58.2074,5.833333,1683659508,1923,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71528-1,3 (Negro) Alpargatas
1,-34.61851,-58.4161949,0,1683659504,1925,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,92-1,Toma Nueva
1814,-34.76286,-58.21118,3.055555,1683659508,1935,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123042-1,a Est. Burzaco
100,-34.58179,-58.42087,12.2222223,1683659508,1937,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,10388-1,a Retiro x J.M. Moreno
1068,-34.7755,-58.1889458,3.055555,1683659508,1939,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ASEV,72184-1,A - a Ducilo x Sevilla
1814,-34.62097,-58.36846,0,1683659508,1942,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123051-1,a Est. Burzaco
1059,-34.74338,-58.2443352,8.888888,1683659502,1951,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71601-1,3 (Negro) Est Quilmes
1066,-34.80074,-58.21882,0,1683659508,1966,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ANT,72050-1,A - a Quilmes x Ant. Argentina
1,-34.60894,-58.3804,0,1683659508,1972,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,95-1,Toma Nueva
1570,-34.67162,-58.6639061,7.5,1683659508,1977,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,106949-1,a Est. CASTELAR
2174,-34.64857,-58.46382,6.944444,1683659508,1978,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467034-1,5423 RIVADAVIA AV.
1068,-34.77534,-58.1887,0,1683659508,1980,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ASEV,72184-1,A - a Ducilo x Sevilla
1058,-34.74636,-58.24142,5.277777,1683659508,1988,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71530-1,3 (Negro) Alpargatas
1822,-34.76276,-58.2118454,2.5,1683659508,1996,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123489-1,C - Alpino
1828,-34.61309,-58.36932,12.5,1683659508,1999,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,123962-1,Semirápido Hudson hacia Hudson
1822,-34.73941,-58.23822,7.777777,1683659508,2000,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123491-1,C - Alpino
2181,-34.63375,-58.43247,0,1683659508,2013,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467140-1,2 - a Avellaneda x Lynch
1813,-34.72383,-58.2522,6.111111,1683659508,2021,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,122940-1,a Loma Verde
1061,-34.82378,-58.16972,0,1683659508,2022,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,71716-1,3 Est Quilmes
1,-34.59811,-58.371254,13.0555553,1683659508,2023,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,96-1,Toma Nueva
1759,-34.71136,-58.3099747,10,1683659508,2033,0,EL NUEVO HALCON S.A.,63,148G,118591-1,E x 844
2181,-34.65037,-58.46236,6.111111,1683659508,2035,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467139-1,2 - a Avellaneda x Lynch
913,-34.79464,-58.15544,0,1683659508,2045,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,62626-1,L (Roja) Correo Central
1762,-34.66013,-58.36794,12.2222223,1683659508,2055,1,EL NUEVO HALCON S.A.,63,148F,118885-1,a Constitución
1812,-34.72537,-58.26938,0,1683659508,2057,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,122864-1,a Est. Claypole
1060,-34.75782,-58.2067146,5.277777,1683659446,2058,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,71662-1,3 (Rojo) El Carmen
1815,-34.77073,-58.23924,0,1683656772,2064,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123191-1,a Ruta 4
363,-34.63179,-58.3793144,13.333333,1683659478,2067,0,EL NUEVO HALCON S.A.,63,148D,27932-1,a Olimpo y C. de Cintura x Baradero
912,-34.79208,-58.16469,10.833333,1683659478,2068,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,62525-1,L (Roja) Pueblo Nuevo
1820,-34.61687,-58.369175,0,1683659508,2071,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,123397-1,C - Capilla
1755,-34.77717,-58.26484,3.055555,1683659504,2078,0,EL NUEVO HALCON S.A.,63,148C,118237-1,C - Alpino
1,-34.61128,-58.41022,0,1683659504,2079,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,93-1,Toma Nueva
1,-34.60954,-58.38711,0,1683659504,2090,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,94-1,Toma Nueva
2,-34.63216,-58.42992,0.555555,1683659508,2094,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,247-1,Barrio Policial
2174,-34.66476,-58.46887,0,1683659508,2099,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467034-1,5423 RIVADAVIA AV.
1767,-34.62641,-58.3804,0,1683659504,2119,0,EL NUEVO HALCON S.A.,63,148I,119331-1,G x San Martí­n
1813,-34.71302,-58.27722,11.3888884,1683659508,2126,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,122939-1,a Loma Verde
2,-34.62163,-58.418026,0,1683659508,2135,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,246-1,Barrio Policial
1829,-34.61161,-58.3695946,11.9444437,1683659508,2136,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159K,124029-1,Semirápido Hudson hacia Capital
1068,-34.75953,-58.21034,0,1683659508,2144,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ASEV,72185-1,A - a Ducilo x Sevilla
2181,-34.59117,-58.374,5.833333,1683659508,2145,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467148-1,2 - a Avellaneda x Lynch
904,-34.83546,-58.182415,6.388888,1683659508,2153,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,61918-1,L (Roja) Alpargatas
2,-34.62131,-58.4181938,0,1683659508,2158,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,245-1,Barrio Policial
1070,-34.77231,-58.2025452,8.055555,1683659478,2161,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,72286-1,B1 - a Quilmes
1059,-34.79486,-58.19336,0,1683659296,2165,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71603-1,3 (Negro) Est Quilmes
1812,-34.76051,-58.22505,1.388888,1683659508,2168,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,122862-1,a Est. Claypole
1059,-34.77314,-58.18828,0,1683659508,2171,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71603-1,3 (Negro) Est Quilmes
2,-34.59522,-58.372715,15.833333,1683659508,2182,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,242-1,Barrio Policial
1823,-34.78551,-58.2528648,0,1683659508,2186,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123632-1,a Constitución
1765,-34.78328,-58.3145142,0,1683659478,2188,0,EL NUEVO HALCON S.A.,63,148H,119129-1,F x Monteverde
1071,-34.7823,-58.23066,7.5,1683659508,2191,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,72362-1,B1 - a Bosques
1754,-34.81184,-58.2726746,2.5,1683659508,2194,1,EL NUEVO HALCON S.A.,63,148B,118184-1,a Constitución
1767,-34.75261,-58.304,0,1683659508,2197,0,EL NUEVO HALCON S.A.,63,148I,119327-1,G x San Martí­n
1827,-34.6053,-58.367,1.666666,1683659508,2207,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159I,123937-1,Semirapido Quilmes hacia Capital
1752,-34.81266,-58.26974,3.611111,1683659508,2209,1,EL NUEVO HALCON S.A.,63,148A,118086-1,a Constitución
1823,-34.68857,-58.33774,10.2777767,1683659504,2215,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123621-1,a Constitución
1068,-34.7703,-58.19872,0,1683659504,2217,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300ASEV,72184-1,A - a Ducilo x Sevilla
1814,-34.75022,-58.3068,0,1683659504,2219,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123046-1,a Est. Burzaco
2,-34.60806,-58.3951,2.222222,1683659504,2226,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,243-1,Barrio Policial
2181,-34.65091,-58.46723,0,1683659508,2227,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467140-1,2 - a Avellaneda x Lynch
100,-34.59894,-58.371,6.111111,1683659508,2240,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,10378-1,a Retiro x J.M. Moreno
2,-34.62567,-58.4177055,3.888888,1683659508,2241,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,246-1,Barrio Policial
2,-34.6355,-58.4388351,0,1683659508,2245,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,248-1,Barrio Policial
1058,-34.76153,-58.205574,6.111111,1683659508,2264,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71528-1,3 (Negro) Alpargatas
100,-34.58069,-58.4223747,12.7777767,1683659504,2272,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,10387-1,a Retiro x J.M. Moreno
1059,-34.83467,-58.18588,6.944444,1683659504,2274,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71604-1,3 (Negro) Est Quilmes
1753,-34.83719,-58.27849,0,1683659508,2279,0,EL NUEVO HALCON S.A.,63,148B,118143-1,C - Capilla
364,-34.69066,-58.3349152,1.111111,1683659508,2283,1,EL NUEVO HALCON S.A.,63,148D,28038-1,a Pza. Miserere x Baradero
904,-34.65966,-58.34814,0,1683659508,2284,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,61924-1,L (Roja) Alpargatas
2181,-34.60801,-58.373085,6.944444,1683659508,2291,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467146-1,2 - a Avellaneda x Lynch
1820,-34.73596,-58.24168,0,1683659508,2300,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,123397-1,C - Capilla
1815,-34.71422,-58.30707,10.2777767,1683659504,2325,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123191-1,a Ruta 4
1812,-34.71092,-58.28514,10,1683659508,2326,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,122865-1,a Est. Claypole
1,-34.62388,-58.41625,0,1683659508,2327,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,92-1,Toma Nueva
1814,-34.76424,-58.21388,0,1683659478,2352,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123042-1,a Est. Burzaco
1823,-34.76333,-58.20986,0,1683659508,2354,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123630-1,a Constitución
1,-34.60785,-58.3719254,0,1683659504,2356,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,96-1,Toma Nueva
2181,-34.60904,-58.382,0.555555,1683659508,2357,0,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7B,467144-1,2 - a Avellaneda x Lynch
2,-34.60809,-58.39384,3.055555,1683659508,2362,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,242-1,Barrio Policial
1827,-34.62454,-58.3625145,0,1683659508,2364,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159I,123937-1,Semirapido Quilmes hacia Capital
100,-34.59595,-58.39216,0.555555,1683659504,2368,1,EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.,20,152A,10384-1,a Retiro x J.M. Moreno
363,-34.74953,-58.2912,7.222222,1683659508,2369,0,EL NUEVO HALCON S.A.,63,148D,27929-1,a Olimpo y C. de Cintura x Baradero
1821,-34.61234,-58.3693848,7.222222,1683659502,2375,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159J,123414-1,a Constitución
2,-34.64244,-58.4553947,7.222222,1683659504,2377,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,248-1,Barrio Policial
1752,-34.81961,-58.2770653,0,1683659502,2379,1,EL NUEVO HALCON S.A.,63,148A,118086-1,a Constitución
1755,-34.86124,-58.2769,16.3888874,1683659504,2397,0,EL NUEVO HALCON S.A.,63,148C,118235-1,C - Alpino
1815,-34.77922,-58.25982,0,1683658216,2401,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123187-1,a Ruta 4
913,-34.78934,-58.1553459,1.111111,1683659504,2424,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159C,62627-1,L (Roja) Correo Central
1755,-34.80795,-58.2783,5.833333,1683659504,2464,0,EL NUEVO HALCON S.A.,63,148C,118236-1,C - Alpino
904,-34.66274,-58.34642,8.333333,1683659504,2468,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,61924-1,L (Roja) Alpargatas
1058,-34.76108,-58.2029648,0,1683659508,2489,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71528-1,3 (Negro) Alpargatas
904,-34.61899,-58.3691,0,1683659508,2495,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159B,61925-1,L (Roja) Alpargatas
1070,-34.76282,-58.2109146,3.055555,1683659504,2500,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,72285-1,B1 - a Quilmes
2,-34.60913,-58.4070549,0,1683659502,2515,1,TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.,14,7A,244-1,Barrio Policial
1061,-34.7914,-58.16382,2.5,1683659474,2575,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,71712-1,3 Est Quilmes
1822,-34.69554,-58.32862,2.5,1683659502,2583,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123496-1,C - Alpino
1815,-34.63175,-58.3612,4.444444,1683659504,2643,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123189-1,a Ruta 4
1752,-34.77204,-58.26866,0,1683659502,2650,1,EL NUEVO HALCON S.A.,63,148A,118084-1,a Constitución
1070,-34.78025,-58.226635,1.111111,1683659508,2660,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,72287-1,B1 - a Quilmes
1059,-34.74927,-58.23862,10.2777767,1683659508,2683,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71601-1,3 (Negro) Est Quilmes
1059,-34.79941,-58.16222,9.444444,1683659504,2685,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71601-1,3 (Negro) Est Quilmes
1571,-34.64923,-58.62268,1.111111,1683659504,2714,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107027-1,a B° Nuevo
1766,-34.67522,-58.3492,12.5,1683659476,2737,1,EL NUEVO HALCON S.A.,63,148H,119230-1,a Constitución
1059,-34.76538,-58.1978455,1.111111,1683659504,2796,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71603-1,3 (Negro) Est Quilmes
1071,-34.74021,-58.23658,6.111111,1683659504,2835,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,300B1,72364-1,B1 - a Bosques
1823,-34.76516,-58.21557,0,1683659502,2844,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123631-1,a Constitución
1822,-34.72143,-58.26029,3.611111,1683659504,2850,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123493-1,C - Alpino
1064,-34.75156,-58.23548,0,1683659504,2902,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R5,71900-1,5 Cruce Varela
1058,-34.81587,-58.19248,10.2777767,1683659504,3013,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3N,71526-1,3 (Negro) Alpargatas
1060,-34.80735,-58.18422,0,1683659502,3125,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,71660-1,3 (Rojo) El Carmen
1817,-34.6942,-58.3064461,0,1683659502,3142,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159F,123317-1,a Correo Central
1572,-34.64001,-58.55672,6.111111,1683659502,3178,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107136-1,a Liniers
1812,-34.71801,-58.2933,5.277777,1683659504,3198,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159D,122865-1,a Est. Claypole
1752,-34.64184,-58.3756,12.5,1683659502,3240,1,EL NUEVO HALCON S.A.,63,148A,118077-1,a Constitución
1569,-34.65573,-58.6452942,6.111111,1683659504,3383,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,321A,106895-1,a LIBERTAD
1064,-34.73804,-58.23963,0.555555,1683659504,3417,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R5,71901-1,5 Cruce Varela
1823,-34.73378,-58.2434349,0,1683659504,3466,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159A,123628-1,a Constitución
1814,-34.69091,-58.31192,5.277777,1683659502,3542,0,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123048-1,a Est. Burzaco
1815,-34.78629,-58.2517853,0,1683657346,3631,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,159E,123190-1,a Ruta 4
1571,-34.65706,-58.6576653,12.5,1683659504,3643,0,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107028-1,a B° Nuevo
1572,-34.70579,-58.6709,0,1683659504,3692,1,MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.,82,153A,107141-1,a Liniers
1830,-34.53694,-58.475605,0,1683659508,3763,0,ERSA URBANO,430,184A,124191-1,B - Acceso
1866,-34.58863,-58.410614,0.277777,1683659502,3766,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126419-1,a Palermo
1866,-34.59524,-58.3997345,0,1683659502,3767,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126414-1,a Palermo
1830,-34.56457,-58.4544945,12.2222223,1683659508,3768,0,ERSA URBANO,430,184A,124194-1,B - Acceso
2074,-34.61492,-58.42298,0,1683659504,3771,1,17 DE AGOSTO S.A.,13,26A,146684-1,a Retiro
2073,-34.60299,-58.4076347,5.833333,1683659504,3775,0,17 DE AGOSTO S.A.,13,26A,146343-1,a B° Rivadavia
2074,-34.62755,-58.44327,1.666666,1683659504,3777,1,17 DE AGOSTO S.A.,13,26A,146691-1,a Retiro
2074,-34.60335,-58.4196739,0,1683659502,3781,1,17 DE AGOSTO S.A.,13,26A,146682-1,a Retiro
2074,-34.58879,-58.369,13.333333,1683659502,3784,1,17 DE AGOSTO S.A.,13,26A,146675-1,a Retiro
31,-34.59722,-58.38178,3.055555,1683659508,3786,0,LINEA 10 S.A.,17,10A,2748-1,PARANÁ (Barrio Mercantil)
1726,-34.61189,-58.39334,3.055555,1683659478,3789,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12B,115622-1,a Constitución
1841,-34.59554,-58.477375,9.722222,1683659502,3791,1,ERSA URBANO,430,133A,124927-1,a Lacarra
1867,-34.59135,-58.40768,7.5,1683659508,3798,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126796-1,a Barracas
1846,-34.63651,-58.4019661,0,1683659508,3799,0,ERSA URBANO,430,133D,125225-1,D - Est. Transf. Vte. López
1867,-34.63583,-58.37514,0,1683659508,3803,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126786-1,a Barracas
2074,-34.60265,-58.37031,6.388888,1683659446,3804,1,17 DE AGOSTO S.A.,13,26A,146669-1,a Retiro
2073,-34.60005,-58.41764,0,1683659508,3806,0,17 DE AGOSTO S.A.,13,26A,146341-1,a B° Rivadavia
1866,-34.62519,-58.38954,0,1683659508,3807,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126427-1,a Palermo
31,-34.66196,-58.36808,3.611111,1683659504,3809,0,LINEA 10 S.A.,17,10A,2738-1,PARANÁ (Barrio Mercantil)
1867,-34.60519,-58.39372,0,1683659508,3810,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126790-1,a Barracas
1867,-34.59507,-58.4003143,8.888888,1683659508,3811,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126795-1,a Barracas
1831,-34.57786,-58.4496346,0.555555,1683659508,3812,1,ERSA URBANO,430,184A,124404-1,a Constitución
2073,-34.59263,-58.3750458,5.833333,1683659508,3813,0,17 DE AGOSTO S.A.,13,26A,146353-1,a B° Rivadavia
1726,-34.62726,-58.39092,4.444444,1683659508,3815,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12B,115624-1,a Constitución
1866,-34.61285,-58.39168,6.944444,1683659508,3816,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126426-1,a Palermo
1831,-34.57205,-58.4600945,7.5,1683659508,3817,1,ERSA URBANO,430,184A,124407-1,a Constitución
2074,-34.61825,-58.4283257,5,1683659508,3819,1,17 DE AGOSTO S.A.,13,26A,146685-1,a Retiro
1866,-34.64909,-58.37704,0,1683659508,3821,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126435-1,a Palermo
1832,-34.58938,-58.4375343,0,1683659478,3822,0,ERSA URBANO,430,140A,124551-1,A - Est. Boulogne (Lí­nea Mitre)
2074,-34.60401,-58.38685,0,1683659508,3823,1,17 DE AGOSTO S.A.,13,26A,146675-1,a Retiro
1831,-34.57782,-58.44953,0,1683659508,3830,1,ERSA URBANO,430,184A,124405-1,a Constitución
2073,-34.60315,-58.40687,0,1683659478,3831,0,17 DE AGOSTO S.A.,13,26A,146342-1,a B° Rivadavia
1833,-34.54446,-58.5271454,0,1683659508,3833,1,ERSA URBANO,430,140A,124661-1,A - CCK
1830,-34.52758,-58.5269,0,1683659508,3835,0,ERSA URBANO,430,184A,124186-1,B - Acceso
1840,-34.62709,-58.47127,0,1683659508,3836,0,ERSA URBANO,430,133A,124890-1,a Retiro
1833,-34.57292,-58.47982,8.055555,1683659508,3838,1,ERSA URBANO,430,140A,124658-1,A - CCK
1831,-34.51993,-58.48968,8.055555,1683659508,3840,1,ERSA URBANO,430,184A,124414-1,a Constitución
1840,-34.63697,-58.40536,0.277777,1683659508,3841,0,ERSA URBANO,430,133A,124890-1,a Retiro
1831,-34.53119,-58.5225,4.444444,1683659508,3842,1,ERSA URBANO,430,184A,124417-1,a Constitución
1833,-34.6004,-58.38564,5.277777,1683659508,3845,1,ERSA URBANO,430,140A,124655-1,A - CCK
1867,-34.60261,-58.394,0.555555,1683659508,3846,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126791-1,a Barracas
1840,-34.61292,-58.48016,7.5,1683659508,3847,0,ERSA URBANO,430,133A,124889-1,a Retiro
1726,-34.58896,-58.410305,0,1683659508,3849,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12B,115626-1,a Constitución
1867,-34.64823,-58.3734856,0,1683659504,3851,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126784-1,a Barracas
1867,-34.62029,-58.39316,0,1683659508,3853,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126781-1,a Barracas
2073,-34.62952,-58.439106,5,1683659508,3856,0,17 DE AGOSTO S.A.,13,26A,146332-1,a B° Rivadavia
1867,-34.60874,-58.3932152,0,1683659508,3857,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126785-1,a Barracas
1846,-34.64276,-58.437706,2.5,1683659508,3858,0,ERSA URBANO,430,133D,125223-1,D - Est. Transf. Vte. López
1867,-34.60349,-58.3939552,0,1683659508,3860,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,12A,126792-1,a Barracas
1840,-34.63137,-58.391346,1.388888,1683659508,3861,0,ERSA URBANO,430,133A,124890-1,a Retiro
